,0,1,2,3,4,5,6,7,8,9,Movie_Name,Week_Number,Year,Month,Day,Revenue,NGross_to_Date,NWeekly_Gross
9828,0.562977606,1.080012978,-0.154275022,-0.251022046,-0.388203584,-0.600841864,0.201622321,0.15557729,0.164523758,-0.093818371,Monsters University,-7,2013,4,26,268.49,0,0
9829,0.562977766,1.080013295,-0.154276045,-0.251022593,-0.388204291,-0.600843145,0.201623037,0.15557777,0.164523377,-0.093817219,Monsters University,-6,2013,5,3,268.49,0,0
9830,0.562918169,1.079913297,-0.153948806,-0.250847712,-0.3879767,-0.600436521,0.201395362,0.155425168,0.164644751,-0.094187291,Monsters University,-5,2013,5,10,268.49,0,0
9831,0.562781169,1.079684229,-0.153198961,-0.250446995,-0.387455124,-0.599504922,0.200873736,0.155075542,0.164922841,-0.095035372,Monsters University,-4,2013,5,17,268.49,0,0
9832,0.56225601,1.07880663,-0.150326041,-0.248911714,-0.385456744,-0.595935733,0.198875251,0.153736034,0.165988281,-0.098284717,Monsters University,-3,2013,5,24,268.49,0,0
9833,0.561052021,1.076794343,-0.143738674,-0.245391439,-0.380874646,-0.587751823,0.194292864,0.150664634,0.168431259,-0.105735167,Monsters University,-2,2013,5,31,268.49,0,0
9834,0.56065582,1.076131887,-0.141570152,-0.244232582,-0.379366269,-0.585057677,0.192784344,0.149653531,0.169235483,-0.108187782,Monsters University,-1,2013,6,7,268.49,0,0
9835,0.559155003,1.073623414,-0.133358507,-0.239844295,-0.37365435,-0.574855806,0.187072048,0.145824796,0.172280841,-0.117475314,Monsters University,0,2013,6,14,268.49,0,0
9836,0.56019611,1.075430399,-0.139529113,-0.243055407,-0.377866377,-0.582433562,0.19136094,0.148544931,0.170080064,-0.110749481,Monsters University,1,2013,6,21,268.49,0.133266235,0.319364243
9837,0.558964124,1.073331311,-0.132563368,-0.239365991,-0.373053102,-0.573810872,0.186515358,0.145356616,0.172630182,-0.118528904,Monsters University,2,2013,6,28,268.49,0.209827648,0.183474666
9838,0.560263043,1.075477375,-0.139498957,-0.243102829,-0.377905802,-0.582458336,0.191341125,0.148645663,0.170027196,-0.110595144,Monsters University,3,2013,7,5,268.49,0.242498759,0.078294284
9839,0.560580515,1.076012705,-0.141230305,-0.244034419,-0.379115101,-0.584617483,0.192546682,0.149464825,0.169378432,-0.108619737,Monsters University,4,2013,7,12,268.49,0.260491186,0.043117733
9840,0.560893462,1.076533349,-0.142917792,-0.244941766,-0.380293874,-0.586719971,0.193720965,0.150261793,0.168746932,-0.106695151,Monsters University,5,2013,7,19,268.49,0.269694006,0.022053986
9841,0.561946406,1.078293833,-0.148680981,-0.248021516,-0.384302548,-0.593879965,0.197730078,0.152948779,0.166609681,-0.100177202,Monsters University,6,2013,7,26,268.49,0.27455115,0.011639843
9842,0.562317591,1.078914593,-0.150710987,-0.249106986,-0.385715107,-0.596402777,0.199142326,0.153896476,0.165856168,-0.09787948,Monsters University,7,2013,8,2,268.49,0.277034249,0.005950592
9843,0.562897691,1.07988128,-0.153869086,-0.250796931,-0.387914049,-0.600328409,0.201339191,0.155373027,0.164682693,-0.094300808,Monsters University,8,2013,8,9,268.49,0.278300541,0.00303459
9844,0.562946218,1.079963944,-0.154136871,-0.250940819,-0.38810084,-0.600662271,0.201525705,0.155499381,0.164582539,-0.09399596,Monsters University,9,2013,8,16,268.49,0.279097613,0.001910133
9845,0.563058908,1.08015239,-0.154751453,-0.251269983,-0.388528954,-0.60142667,0.201953318,0.155787279,0.164353861,-0.093298806,Monsters University,10,2013,8,23,268.49,0.279719099,0.001489354
9846,0.562965801,1.080004564,-0.154256451,-0.251008516,-0.388186531,-0.60081653,0.201609956,0.155562171,0.164534191,-0.093851194,Monsters University,11,2013,8,30,268.49,0.282425201,0.006485004
9847,0.562936467,1.079938105,-0.154039764,-0.25089363,-0.388038211,-0.60054542,0.201457803,0.155462449,0.164613913,-0.094091139,Monsters University,12,2013,9,6,268.49,0.28301777,0.001420055
9848,0.562989576,1.08003448,-0.154355214,-0.251061656,-0.388256451,-0.600938002,0.201677881,0.155608765,0.164497326,-0.093737027,Monsters University,13,2013,9,13,268.49,0.283492835,0.001138465
9849,0.56257294,1.079338513,-0.152077016,-0.249844132,-0.386671676,-0.598107646,0.20009312,0.154546444,0.165342267,-0.096313939,Monsters University,14,2013,9,20,268.49,0.283891159,0.000954559
9850,0.562889907,1.079867715,-0.153808913,-0.25076984,-0.387876575,-0.600259417,0.201297862,0.155354295,0.164699792,-0.094354521,Monsters University,15,2013,9,27,268.49,0.284103812,0.00050961
9851,0.562975862,1.080016463,-0.154305307,-0.251031796,-0.388218555,-0.600873123,0.201643196,0.155579645,0.164519071,-0.093803177,Monsters University,16,2013,10,4,268.49,0.284725003,0.001488645
9852,0.562950222,1.079970936,-0.154154965,-0.250952,-0.388114691,-0.600686549,0.201538487,0.155510602,0.164574267,-0.093971282,Monsters University,17,2013,10,11,268.49,0.285256639,0.001274032
9853,0.56292677,1.079930771,-0.154020062,-0.250881069,-0.388021937,-0.600520126,0.201444688,0.155449814,0.164623119,-0.094120449,Monsters University,18,2013,10,18,268.49,0.285674007,0.001000197
9854,0.563135242,1.080276958,-0.15515011,-0.251486158,-0.388809216,-0.60192505,0.202230714,0.15597883,0.16420285,-0.09283865,Monsters University,19,2013,10,25,268.49,0.285953208,0.000669088
9855,0.563125446,1.080261698,-0.155099522,-0.251459246,-0.388774028,-0.601862534,0.202195639,0.1559555,0.164221463,-0.092895686,Monsters University,20,2013,11,1,268.49,0.28618341,0.000551666
9856,0.56291128,1.079903788,-0.153926577,-0.250832837,-0.387958488,-0.60040579,0.201379751,0.155409367,0.164656034,-0.094221164,Monsters University,21,2013,11,8,268.49,0.286365418,0.000436171
9857,0.562798063,1.079713788,-0.153301772,-0.250499896,-0.387524768,-0.599630526,0.200945158,0.15511979,0.164886777,-0.094925032,Monsters University,22,2013,11,15,268.49,0.286479246,0.000272781
9858,0.562946574,1.079961929,-0.154113471,-0.250933869,-0.388089558,-0.600639172,0.201509815,0.155498614,0.164585547,-0.0940064,Monsters University,23,2013,11,22,268.49,0.286561926,0.000198137
9859,0.562990017,1.080034053,-0.154347881,-0.251059708,-0.388253143,-0.600930974,0.201672903,0.155608955,0.164498032,-0.093739599,Monsters University,24,2013,11,29,268.49,0.286609197,0.000113282
9860,0.562866677,1.079827625,-0.153670779,-0.250698314,-0.387782568,-0.600090236,0.201201915,0.155294072,0.164748684,-0.094504114,Monsters University,25,2013,12,6,268.49,0.286632779,5.65E-05
9861,0.562907185,1.079895411,-0.153892775,-0.250816918,-0.387936953,-0.600366014,0.201356343,0.155397516,0.164666388,-0.094253128,Monsters University,26,2013,12,13,268.49,0.286648438,3.75E-05
9862,-0.121882638,0.613492226,-0.577723094,0.010546367,-0.260060382,-0.476546352,0.21903647,0.210056705,-0.327241522,-0.354777882,Moonrise Kingdom,-7,2012,3,30,45.51,0,0
9863,-0.121958769,0.613364857,-0.577306178,0.010769168,-0.259770391,-0.476028366,0.218746438,0.209862307,-0.3270869,-0.355249408,Moonrise Kingdom,-6,2012,4,6,45.51,0,0
9864,-0.121870506,0.613512545,-0.577789599,0.010510827,-0.260106639,-0.476628983,0.219082738,0.210087716,-0.327266187,-0.354702668,Moonrise Kingdom,-5,2012,4,13,45.51,0,0
9865,-0.122003366,0.613290225,-0.577061894,0.010899714,-0.259600477,-0.475724858,0.218576497,0.209748402,-0.326996302,-0.355525689,Moonrise Kingdom,-4,2012,4,20,45.51,0,0
9866,-0.122640669,0.612224846,-0.57357436,0.012763448,-0.257174607,-0.471392028,0.216150433,0.208122304,-0.325702913,-0.359470138,Moonrise Kingdom,-3,2012,4,27,45.51,0,0
9867,-0.12402127,0.609917358,-0.566020638,0.016800142,-0.251920326,-0.462007549,0.210895816,0.204600334,-0.322901554,-0.368013553,Moonrise Kingdom,-2,2012,5,4,45.51,0,0
9868,-0.124745691,0.60870641,-0.562056564,0.018918537,-0.249162977,-0.457082688,0.208138258,0.202752048,-0.321431438,-0.372496984,Moonrise Kingdom,-1,2012,5,11,45.51,0,0
9869,-0.125353623,0.607689878,-0.558729004,0.020696785,-0.246848402,-0.452948558,0.205823454,0.201200524,-0.320197368,-0.376260473,Moonrise Kingdom,0,2012,5,18,45.51,0,0
9870,-0.125549808,0.607824464,-0.560930543,0.020116612,-0.247826632,-0.455074108,0.207330278,0.201144386,-0.320409282,-0.375517555,Moonrise Kingdom,1,2012,5,25,45.51,0.00091838,0.002200841
9871,-0.125448233,0.607708019,-0.559459446,0.020533664,-0.247145718,-0.453623761,0.206322173,0.201128535,-0.320237886,-0.376100046,Moonrise Kingdom,2,2012,6,1,45.51,0.002318158,0.00335448
9872,-0.124977049,0.608374176,-0.561176377,0.01945911,-0.248485613,-0.455917399,0.207523044,0.202214143,-0.321033819,-0.373698168,Moonrise Kingdom,3,2012,6,8,45.51,0.004912909,0.006218159
9873,-0.125465663,0.607546654,-0.558426538,0.020914775,-0.24658571,-0.45251523,0.205610737,0.200957167,-0.320028061,-0.376767715,Moonrise Kingdom,4,2012,6,15,45.51,0.0087752,0.00925574
9874,-0.123948812,0.610067878,-0.566623582,0.016515269,-0.25230505,-0.462718527,0.211313729,0.204813654,-0.323087304,-0.367441074,Moonrise Kingdom,5,2012,6,22,45.51,0.014454642,0.01361043
9875,-0.122708756,0.612136439,-0.57336769,0.012902167,-0.257004299,-0.471106957,0.216005807,0.207974696,-0.325597668,-0.359787234,Moonrise Kingdom,6,2012,6,29,45.51,0.023767153,0.022316853
9876,-0.122635202,0.612247236,-0.573708732,0.012712118,-0.257249326,-0.47153758,0.216242818,0.208147695,-0.325731929,-0.35937777,Moonrise Kingdom,7,2012,7,6,45.51,0.030724518,0.016672893
9877,-0.122081024,0.613170283,-0.576718609,0.011099646,-0.25934668,-0.475281019,0.218336743,0.209558321,-0.326852217,-0.355961805,Moonrise Kingdom,8,2012,7,13,45.51,0.036572936,0.014015372
9878,-0.121903604,0.613453225,-0.577625501,0.010607814,-0.259984925,-0.47641367,0.218967152,0.209993934,-0.32719565,-0.354913846,Moonrise Kingdom,9,2012,7,20,45.51,0.039722429,0.007547564
9879,-0.121830197,0.613581659,-0.578039395,0.010384977,-0.260273699,-0.476930785,0.219255798,0.210190166,-0.327350984,-0.354441915,Moonrise Kingdom,10,2012,7,27,45.51,0.042212703,0.005967785
9880,-0.121887026,0.613488595,-0.577734747,0.010547928,-0.260061483,-0.476552465,0.219044039,0.210047922,-0.327237897,-0.354787174,Moonrise Kingdom,11,2012,8,3,45.51,0.04426398,0.004915759
9881,-0.12193317,0.613408644,-0.577468919,0.010688472,-0.259878135,-0.476223474,0.218859035,0.209926684,-0.327140815,-0.355083154,Moonrise Kingdom,12,2012,8,10,45.51,0.045334174,0.002564653
9882,-0.121953425,0.61337892,-0.577375919,0.010739849,-0.259811624,-0.476106706,0.218794532,0.209880365,-0.327104685,-0.35519367,Moonrise Kingdom,13,2012,8,17,45.51,0.046195701,0.002064596
9883,-0.122141316,0.613062765,-0.576332098,0.011294681,-0.259088303,-0.474812985,0.218068559,0.209399106,-0.326720607,-0.35636554,Moonrise Kingdom,14,2012,8,24,45.51,0.04682912,0.00151795
9884,-0.121954363,0.61337771,-0.577371121,0.01074217,-0.259808461,-0.476101087,0.218791252,0.209878582,-0.327103162,-0.355198464,Moonrise Kingdom,15,2012,8,31,45.51,0.047413269,0.001399876
9885,-0.121920942,0.613430458,-0.577534789,0.01065161,-0.259925244,-0.476307469,0.218905175,0.209960509,-0.32716699,-0.355004178,Moonrise Kingdom,16,2012,9,7,45.51,0.047767041,0.000847793
9886,-0.121898793,0.613468621,-0.577661218,0.010584602,-0.260012605,-0.476464091,0.218993159,0.210018456,-0.327213323,-0.354862918,Moonrise Kingdom,17,2012,9,14,45.51,0.048078958,0.00074749
9887,-0.121841881,0.613562867,-0.577967904,0.010420066,-0.260226564,-0.476845704,0.219206498,0.21016262,-0.32732771,-0.354514108,Moonrise Kingdom,18,2012,9,21,45.51,0.048287463,0.00049967
9888,-0.121738336,0.613734416,-0.578526117,0.010120577,-0.260616002,-0.477540315,0.219594807,0.210425024,-0.327535916,-0.353879208,Moonrise Kingdom,19,2012,9,28,45.51,0.048392323,0.000251289
9889,-0.121738009,0.6137355,-0.578527473,0.010119181,-0.26061747,-0.477542863,0.219595866,0.210426888,-0.327537114,-0.353875863,Moonrise Kingdom,20,2012,10,5,45.51,0.048486687,0.000226137
9890,-0.121943216,0.613392475,-0.577404592,0.010719263,-0.259836396,-0.476147812,0.218814756,0.209903324,-0.327120673,-0.355145905,Moonrise Kingdom,21,2012,10,12,45.51,0.048544502,0.00013855
9891,-0.122016667,0.613269777,-0.577003045,0.010933893,-0.259557041,-0.475648906,0.21853543,0.209716028,-0.326971715,-0.355600197,Moonrise Kingdom,22,2012,10,19,45.51,0.048574947,7.30E-05
9892,-0.121884623,0.613490418,-0.577724987,0.010547977,-0.260059315,-0.476545941,0.219037645,0.210052843,-0.327239568,-0.354783344,Moonrise Kingdom,23,2012,10,26,45.51,0.048590052,3.62E-05
9893,-0.222915466,1.044585464,0.323117378,0.148137015,0.564675043,0.299906138,0.119509415,0.124713264,0.276776473,0.258665169,Movie 43,-7,2012,11,30,8.83,0,0
9894,-0.222895761,1.044618448,0.323009416,0.148079319,0.56459995,0.299772,0.119584522,0.124763605,0.276736432,0.258787271,Movie 43,-6,2012,12,7,8.83,0,0
9895,-0.222924129,1.044571181,0.323164189,0.148162028,0.56470762,0.299964257,0.119476871,0.12469145,0.276793825,0.258612203,Movie 43,-5,2012,12,14,8.83,0,0
9896,-0.223171597,1.044157365,0.324518785,0.148885924,0.565649844,0.301647198,0.11853455,0.124059848,0.277296196,0.25708015,Movie 43,-4,2012,12,21,8.83,0,0
9897,-0.223542871,1.043536661,0.326550654,0.149971753,0.567063175,0.304171554,0.117121098,0.123112466,0.278049738,0.254782082,Movie 43,-3,2012,12,28,8.83,0,0
9898,-0.223988961,1.042791387,0.328990447,0.151275569,0.568760292,0.30720261,0.115423927,0.121974917,0.278954543,0.252022593,Movie 43,-2,2013,1,4,8.83,0,0
9899,-0.225333997,1.040542514,0.336352057,0.15520961,0.573880874,0.316348573,0.11030287,0.118542467,0.281684688,0.24369655,Movie 43,-1,2013,1,11,8.83,0,0
9900,-0.224282545,1.042300576,0.330597119,0.152134173,0.569877863,0.309198705,0.114306262,0.121225788,0.279550395,0.250205429,Movie 43,0,2013,1,18,8.83,0,0
9901,-0.225011795,1.041087899,0.334542298,0.154250778,0.572629765,0.3141086,0.111561496,0.119371228,0.281021927,0.245719048,Movie 43,1,2013,1,25,8.83,0.006467939,0.015500013
9902,-0.227612832,1.036734899,0.348806846,0.161868625,0.582547125,0.331825458,0.101638671,0.112729526,0.286306907,0.229600746,Movie 43,2,2013,2,1,8.83,0.008948224,0.005943848
9903,-0.226449295,1.038700851,0.342292085,0.158413975,0.578040459,0.323759085,0.106169494,0.115718408,0.283918032,0.23689042,Movie 43,3,2013,2,8,8.83,0.009352693,0.000969285
9904,-0.225743302,1.039859767,0.338580809,0.156402784,0.575433121,0.319119713,0.108752389,0.11749948,0.282513382,0.241169581,Movie 43,4,2013,2,15,8.83,0.009381409,6.88E-05
9905,-0.225175292,1.040809436,0.335471765,0.154741397,0.573270602,0.315257192,0.110915146,0.118948916,0.281360458,0.244685703,Movie 43,5,2013,2,22,8.83,0.00939931,4.29E-05
9906,-0.223929353,1.042891193,0.328660397,0.151100287,0.568531667,0.306793792,0.115653432,0.122126833,0.278833251,0.252392776,Movie 43,6,2013,3,1,8.83,0.009406428,1.71E-05
9907,-0.223610842,1.043424028,0.326915085,0.150167818,0.567317874,0.304625725,0.11686742,0.12293991,0.278186324,0.254366057,Movie 43,7,2013,3,8,8.83,0.009438251,7.63E-05
9908,-0.66705748,-0.059777993,-0.526889892,-0.243943926,0.408798262,0.938039829,0.151278048,0.271080133,-0.02659567,0.206044309,Mr. Nobody,-7,2009,9,6,59.89,0,0
9909,-0.667203316,-0.060021409,-0.526092958,-0.243518051,0.409352626,0.939029849,0.150723706,0.270708579,-0.026300133,0.205142925,Mr. Nobody,-6,2009,9,13,59.89,0,0
9910,-0.66711622,-0.059875986,-0.526569054,-0.243772473,0.409021448,0.938438393,0.15105488,0.270930552,-0.026476691,0.205681415,Mr. Nobody,-5,2009,9,20,59.89,0,0
9911,-0.667116485,-0.059876295,-0.526568004,-0.243771914,0.409022189,0.938439671,0.151054162,0.270930071,-0.026476307,0.205680213,Mr. Nobody,-4,2009,9,27,59.89,0,0
9912,-0.668144835,-0.06159534,-0.520940676,-0.240764677,0.412936469,0.945430923,0.147139579,0.268306275,-0.024389355,0.199315621,Mr. Nobody,-3,2009,10,4,59.89,0,0
9913,-0.66948268,-0.063831438,-0.513620673,-0.236852881,0.418028172,0.954525052,0.142047538,0.264893274,-0.02167467,0.191036554,Mr. Nobody,-2,2009,10,11,59.89,0,0
9914,-0.669511654,-0.063880138,-0.513461325,-0.236767723,0.41813899,0.954723072,0.141936664,0.264818959,-0.021615564,0.190856359,Mr. Nobody,-1,2009,10,18,59.89,0,0
9915,-0.669762842,-0.064299944,-0.512087055,-0.236033316,0.419094917,0.956430412,0.140980679,0.264178199,-0.021105906,0.189302029,Mr. Nobody,0,2009,10,25,59.89,0,0
9916,-0.670954081,-0.066290071,-0.505577022,-0.232552776,0.423624662,0.96451994,0.136451985,0.261139952,-0.018689985,0.18193444,Mr. Nobody,1,2009,11,1,59.89,2.44E-06,5.85E-06
9917,-0.671051499,-0.066453789,-0.505038884,-0.232265939,0.423998268,0.965187787,0.136077662,0.26089043,-0.018491178,0.181328017,Mr. Nobody,2,2009,11,8,59.89,3.09E-06,1.55E-06
9918,-0.669460806,-0.063795135,-0.513741079,-0.236916722,0.417944828,0.954376079,0.142131236,0.264948523,-0.021718816,0.191171353,Mr. Nobody,3,2009,11,15,59.89,3.28E-06,4.58E-07
9919,-0.670429308,-0.065413508,-0.508445072,-0.234085995,0.421629167,0.960956262,0.138447073,0.262478093,-0.019754136,0.185179856,Mr. Nobody,4,2009,11,22,59.89,3.68E-06,9.65E-07
9920,-0.669394685,-0.063684613,-0.514102843,-0.237110064,0.417693175,0.953926618,0.142382889,0.265117217,-0.021852993,0.191580562,Mr. Nobody,5,2009,11,29,59.89,3.87E-06,4.43E-07
9921,-0.172348683,-0.681832794,0.076469946,0.924236349,-0.453679772,0.279164382,-0.100098738,0.219478238,-0.137761516,-0.069540108,Need for Speed,-7,2014,1,17,43.57,0,0
9922,-0.172412245,-0.681938824,0.076817104,0.924421867,-0.453438276,0.279595639,-0.100340212,0.219316387,-0.137632778,-0.069932773,Need for Speed,-6,2014,1,24,43.57,0,0
9923,-0.172325709,-0.681794502,0.076344565,0.924169347,-0.453766994,0.279008633,-0.100011529,0.219536691,-0.137808011,-0.069398288,Need for Speed,-5,2014,1,31,43.57,0,0
9924,-0.172490207,-0.682069496,0.077244762,0.924650412,-0.453140832,0.280127017,-0.100637741,0.219116965,-0.137474163,-0.070416423,Need for Speed,-4,2014,2,7,43.57,0,0
9925,-0.173478514,-0.683721577,0.082652892,0.927540509,-0.449379022,0.286845937,-0.104399839,0.216595374,-0.135468504,-0.076533101,Need for Speed,-3,2014,2,14,43.57,0,0
9926,-0.174550618,-0.685513453,0.088518723,0.930675197,-0.445298817,0.29413344,-0.108480304,0.213860393,-0.133293113,-0.083167478,Need for Speed,-2,2014,2,21,43.57,0,0
9927,-0.175293127,-0.686754793,0.09258224,0.932846736,-0.442472311,0.299181874,-0.111307052,0.211965732,-0.131786112,-0.087763362,Need for Speed,-1,2014,2,28,43.57,0,0
9928,-0.17498827,-0.686245149,0.090913918,0.931955187,-0.443632766,0.297109188,-0.110146501,0.212743605,-0.132404827,-0.085876468,Need for Speed,0,2014,3,7,43.57,0,0
9929,-0.175650862,-0.68733701,0.094428715,0.933853628,-0.441169237,0.301496445,-0.112592347,0.211068242,-0.131080917,-0.089910775,Need for Speed,1,2014,3,14,43.57,0.024153726,0.057882903
9930,-0.176271438,-0.688386148,0.097893231,0.935694578,-0.438769437,0.305790578,-0.115002289,0.209471807,-0.12980662,-0.093797952,Need for Speed,2,2014,3,21,43.57,0.035677772,0.027616658
9931,-0.175173178,-0.686552107,0.091901243,0.93248857,-0.442940874,0.298342097,-0.110833765,0.212272747,-0.132032788,-0.087009675,Need for Speed,3,2014,3,28,43.57,0.041641036,0.014290591
9932,-0.175740508,-0.687501061,0.095013855,0.934149933,-0.440777566,0.302206897,-0.112998836,0.210825161,-0.130880512,-0.090524332,Need for Speed,4,2014,4,4,43.57,0.044193353,0.006116469
9933,-0.174121771,-0.68479428,0.086150061,0.929414182,-0.446942106,0.291195813,-0.106832888,0.214956089,-0.134166678,-0.080502321,Need for Speed,5,2014,4,11,43.57,0.045218951,0.002457782
9934,-0.173497599,-0.683751172,0.082737578,0.927589847,-0.449316408,0.28695546,-0.104458981,0.216548488,-0.135432956,-0.076640715,Need for Speed,6,2014,4,18,43.57,0.045623225,0.000968817
9935,-0.173076632,-0.6830479,0.080438063,0.926360101,-0.450916714,0.284097653,-0.102859296,0.217622268,-0.136286656,-0.074037366,Need for Speed,7,2014,4,25,43.57,0.045852634,0.000549765
9936,-0.172659097,-0.682350422,0.078156544,0.925140284,-0.452504241,0.28126257,-0.101272166,0.218687091,-0.137133363,-0.071455238,Need for Speed,8,2014,5,2,43.57,0.045986301,0.000320325
9937,-0.172478887,-0.682048918,0.077170135,0.924612958,-0.453190512,0.280036831,-0.100585962,0.219147318,-0.137499363,-0.070339097,Need for Speed,9,2014,5,9,43.57,0.046169211,0.000438333
9938,-0.172305563,-0.681759299,0.076221156,0.924106121,-0.453850364,0.278858197,-0.099925847,0.219589272,-0.137851006,-0.069266602,Need for Speed,10,2014,5,16,43.57,0.046336489,0.000400871
9939,-0.172401676,-0.681920875,0.076752176,0.924389178,-0.453481694,0.279517239,-0.100295232,0.219343008,-0.137654807,-0.069865034,Need for Speed,11,2014,5,23,43.57,0.046404741,0.000163561
9940,-0.172373063,-0.681872897,0.076596033,0.924305445,-0.45359054,0.279322895,-0.100186575,0.219416331,-0.13771301,-0.069687638,Need for Speed,12,2014,5,30,43.57,0.046453295,0.000116357
9941,-0.172405744,-0.681927128,0.076772463,0.924400098,-0.453467465,0.279542449,-0.100309318,0.219333383,-0.137647199,-0.069888284,Need for Speed,13,2014,6,6,43.57,0.04649969,0.000111182
9942,-0.172697684,-0.68241551,0.078372511,0.92525473,-0.452354899,0.281529864,-0.101422344,0.218588161,-0.137054255,-0.071696691,Need for Speed,14,2014,6,13,43.57,0.046524387,5.92E-05
9943,0.480397298,-0.540135114,0.803992654,0.120555856,0.061327178,0.196721933,0.562956213,-0.340102619,0.041301184,-0.055244312,Olympus Has Fallen,-7,2013,1,25,98.9,0,0
9944,0.480299122,-0.540298853,0.804528763,0.120842347,0.061700118,0.19738791,0.562583312,-0.34035256,0.041499991,-0.0558507,Olympus Has Fallen,-6,2013,2,1,98.9,0,0
9945,0.480362586,-0.540193144,0.804182616,0.120657371,0.061459313,0.196957937,0.562824068,-0.34019119,0.041371634,-0.055459161,Olympus Has Fallen,-5,2013,2,8,98.9,0,0
9946,0.480103906,-0.540625454,0.805597824,0.121413655,0.062443718,0.198716135,0.561839607,-0.340851037,0.041896474,-0.057059795,Olympus Has Fallen,-4,2013,2,15,98.9,0,0
9947,0.479479519,-0.541668932,0.809013749,0.123239117,0.064819804,0.202959941,0.559463387,-0.342443727,0.043163293,-0.060923287,Olympus Has Fallen,-3,2013,2,22,98.9,0,0
9948,0.478491597,-0.54332056,0.814420341,0.126128395,0.068580529,0.209676987,0.55570234,-0.344964613,0.045168389,-0.067038206,Olympus Has Fallen,-2,2013,3,1,98.9,0,0
9949,0.478729246,-0.542923329,0.813119987,0.125433488,0.06767602,0.208061466,0.556606913,-0.344358313,0.044686141,-0.065567481,Olympus Has Fallen,-1,2013,3,8,98.9,0,0
9950,0.477623924,-0.544770652,0.819167351,0.128665186,0.071882502,0.215574485,0.552400175,-0.347177929,0.046928852,-0.072407182,Olympus Has Fallen,0,2013,3,15,98.9,0,0
9951,0.477962346,-0.544176992,0.817116206,0.127605528,0.070489555,0.213063538,0.553825488,-0.346287791,0.046205147,-0.070194105,Olympus Has Fallen,1,2013,3,22,98.9,0.043497718,0.104239575
9952,0.477413126,-0.545116584,0.820244049,0.129258829,0.072647649,0.216932145,0.551649712,-0.347713357,0.047346838,-0.073677299,Olympus Has Fallen,2,2013,3,29,98.9,0.065203335,0.052016162
9953,0.477780961,-0.544501922,0.818250531,0.128187552,0.071255886,0.214448612,0.553037135,-0.346772912,0.046601394,-0.071405829,Olympus Has Fallen,3,2013,4,5,98.9,0.079651781,0.034624801
9954,0.477878707,-0.544339848,0.817729462,0.127905969,0.070890645,0.213797865,0.553399842,-0.346524249,0.046404959,-0.070807502,Olympus Has Fallen,4,2013,4,12,98.9,0.090001763,0.02480309
9955,0.478117276,-0.54394336,0.816439933,0.127214003,0.069991021,0.212192897,0.554296997,-0.345917828,0.045923841,-0.069340679,Olympus Has Fallen,5,2013,4,19,98.9,0.096415196,0.015369392
9956,0.479210038,-0.542118142,0.810470052,0.124021996,0.065836864,0.204774349,0.558449926,-0.343131215,0.04370812,-0.062583617,Olympus Has Fallen,6,2013,4,26,98.9,0.10054839,0.009904943
9957,0.47968738,-0.541322506,0.807870331,0.122631005,0.064026867,0.201542948,0.560258374,-0.341916002,0.042742279,-0.059638157,Olympus Has Fallen,7,2013,5,3,98.9,0.102360938,0.004343658
9958,0.480221762,-0.540428207,0.804941454,0.121066325,0.061990115,0.197904602,0.562295843,-0.340551295,0.04165658,-0.05632713,Olympus Has Fallen,8,2013,5,10,98.9,0.10345531,0.002622595
9959,0.480315723,-0.540270578,0.804424776,0.120790471,0.061630995,0.197262897,0.562655287,-0.340310845,0.041465218,-0.05574357,Olympus Has Fallen,9,2013,5,17,98.9,0.1041125,0.001574915
9960,0.480406295,-0.540119832,0.803931885,0.120526842,0.06128789,0.196650387,0.56299813,-0.340080619,0.041282198,-0.05518536,Olympus Has Fallen,10,2013,5,24,98.9,0.104388401,0.000661179
9961,0.480415907,-0.540103122,0.803880127,0.120498291,0.061251186,0.196584942,0.563034295,-0.340054824,0.04126207,-0.055124405,Olympus Has Fallen,11,2013,5,31,98.9,0.104534867,0.000350996
9962,0.480360113,-0.540193989,0.804174824,0.120656778,0.06145725,0.196951838,0.562829352,-0.340194107,0.041372386,-0.055460887,Olympus Has Fallen,12,2013,6,7,98.9,0.104859983,0.000779121
9963,0.480383192,-0.540156675,0.804052971,0.12059152,0.061372256,0.196800485,0.562914058,-0.340136981,0.041327042,-0.055322488,Olympus Has Fallen,13,2013,6,14,98.9,0.105124764,0.00063453
9964,0.47985438,-0.541040594,0.806947363,0.122138009,0.063385325,0.20039608,0.560900646,-0.341486018,0.042400176,-0.058595338,Olympus Has Fallen,14,2013,6,21,98.9,0.105339843,0.000515425
9965,0.480214645,-0.540437618,0.804970417,0.121082573,0.062011152,0.197941048,0.562275835,-0.340566141,0.041668062,-0.056362421,Olympus Has Fallen,15,2013,6,28,98.9,0.105517559,0.000425886
9966,0.480354043,-0.540206329,0.804218835,0.120679038,0.061486585,0.197005411,0.562798725,-0.340212267,0.041387413,-0.055506793,Olympus Has Fallen,16,2013,7,5,98.9,0.105615063,0.000233661
9967,0.66155921,0.202325936,-0.571310382,-0.935442361,-0.418434684,0.61528301,-0.123202769,0.11535664,-0.232319195,0.470482018,Oz The Great and Powerful,-7,2013,1,11,234.9,0,0
9968,0.661543021,0.20229882,-0.571221633,-0.935394932,-0.418372956,0.61539328,-0.123264511,0.115315257,-0.232286279,0.470381647,Oz The Great and Powerful,-6,2013,1,18,234.9,0,0
