Movie_Name,Date,Weekly_Gross,Percentage_Change,Avg,Gross_to_Date,Week_Number
Bad Moms,23-Sep,1366908,-0.44,1386,112039460,9
Bad Moms,30-Sep,641379,-0.53,1147,112680839,10
Bad Moms,7-Oct,277433,-0.57,1047,112958272,11
Bad Moms,14-Oct,169765,-0.39,965,113128038,12
Bad Moms,21-Oct,129260,-0.24,1134,113257297,13
Assassin's Creed,16-Dec,7492398,-,2582,7492398,0
Assassin's Creed,23-Dec,23551120,2.14,7930,31043518,1
Assassin's Creed,30-Dec,14662265,-0.38,4894,45705783,2
Assassin's Creed,6-Jan,5797858,-0.61,2194,51503641,3
Assassin's Creed,13-Jan,1979315,-0.66,2045,53482956,4
Assassin's Creed,20-Jan,451807,-0.77,1399,53934763,5
Assassin's Creed,27-Jan,269501,-0.4,1283,54204264,6
Assassin's Creed,3-Feb,191468,-0.29,1024,54395732,7
Assassin's Creed,10-Feb,133680,-0.3,922,54529412,8
Assassin's Creed,17-Feb,75808,-0.43,523,54605220,9
Assassin's Creed,24-Feb,28924,-0.62,507,54634144,10
Assassin's Creed,3-Mar,13804,-0.52,690,54647948,11
Why Him?,23-Dec,24558587,-,8419,24558587,1
Why Him?,30-Dec,17500966,-0.29,5818,42059553,2
Why Him?,6-Jan,9773494,-0.44,3366,51833047,3
Why Him?,13-Jan,5032411,-0.49,2545,56865458,4
Why Him?,20-Jan,1512559,-0.7,1463,58378017,5
Why Him?,27-Jan,495494,-0.67,1358,58873511,6
Why Him?,3-Feb,255777,-0.48,1048,59129288,7
Why Him?,10-Feb,161139,-0.37,1096,59290427,8
Why Him?,17-Feb,105211,-0.35,855,59395638,9
Why Him?,24-Feb,178416,0.7,485,59574054,10
Why Him?,3-Mar,427505,1.4,4318,60001559,11
Why Him?,10-Mar,268016,-0.37,3941,60269575,12
Why Him?,17-Mar,54211,-0.8,3388,60323786,13
Nocturnal Animals,18-Nov,853570,-,6721,853570,1
Nocturnal Animals,25-Nov,1165718,0.37,9179,2019288,2
Nocturnal Animals,2-Dec,1006840,-0.14,7928,3026128,3
Nocturnal Animals,9-Dec,4395238,3.37,3483,7421366,4
Nocturnal Animals,16-Dec,2065874,-0.53,3484,9487240,5
Nocturnal Animals,23-Dec,506298,-0.76,2637,9993538,6
Nocturnal Animals,30-Dec,346766,-0.32,2195,10340304,7
Nocturnal Animals,6-Jan,150859,-0.57,2067,10491163,8
Nocturnal Animals,13-Jan,112841,-0.25,2090,10604004,9
Nocturnal Animals,20-Jan,59353,-0.47,1380,10663357,10
X-Men: Apocalypse,27-May,94173232,-,22692,94173232,1
X-Men: Apocalypse,3-Jun,32200963,-0.66,7754,126374195,2
X-Men: Apocalypse,10-Jun,14473641,-0.55,4037,140847836,3
X-Men: Apocalypse,17-Jun,7804155,-0.46,2965,148651991,4
X-Men: Apocalypse,24-Jun,3945464,-0.49,2350,152597455,5
X-Men: Apocalypse,1-Jul,1492022,-0.62,2368,154089477,6
X-Men: Apocalypse,8-Jul,618612,-0.59,2148,154708089,7
X-Men: Apocalypse,15-Jul,441421,-0.29,1766,155149510,8
X-Men: Apocalypse,22-Jul,292979,-0.34,1510,155442489,9
Deadpool ,12-Feb,180394887,-,50701,180394887,1
Deadpool ,19-Feb,73744122,-0.59,19813,254139009,2
Deadpool ,26-Feb,40619123,-0.45,10534,294758132,3
Deadpool ,4-Mar,22519293,-0.45,6214,317277425,4
Deadpool ,11-Mar,15663958,-0.3,4702,332941383,5
Deadpool ,18-Mar,11532583,-0.26,3944,344473966,6
Deadpool ,25-Mar,7134968,-0.38,3054,351608934,7
Deadpool ,1-Apr,4715805,-0.34,2396,356324739,8
Deadpool ,8-Apr,2788510,-0.41,1943,359113249,9
Deadpool ,15-Apr,1338694,-0.52,1692,360451943,10
Deadpool ,22-Apr,942432,-0.3,1587,361394375,11
Deadpool ,29-Apr,567891,-0.4,1388,361962266,12
Deadpool ,6-May,355913,-0.37,1062,362318179,13
Deadpool ,13-May,279995,-0.21,1069,362598174,14
Deadpool ,20-May,183479,-0.35,956,362781653,15
Deadpool ,27-May,192081,0.05,1372,362973734,16
Deadpool ,3-Jun,68577,-0.64,994,363042311,17
Deadpool ,10-Jun,28398,-0.59,789,363070709,18
Resident Evil: The Final Chapter,27-Jan,17351775,-,5590,17351775,1
Resident Evil: The Final Chapter,3-Feb,6513655,-0.63,2098,23865430,2
Resident Evil: The Final Chapter,10-Feb,2141453,-0.67,1765,26006883,3
Resident Evil: The Final Chapter,17-Feb,576223,-0.73,1134,26583106,4
Resident Evil: The Final Chapter,24-Feb,106001,-0.82,1247,26689107,5
Resident Evil: The Final Chapter,3-Mar,28559,-0.73,714,26717666,6
Resident Evil: The Final Chapter,10-Mar,73884,1.59,724,26791550,7
Resident Evil: The Final Chapter,17-Mar,26835,-0.64,596,26818385,8
Resident Evil: The Final Chapter,24-Mar,11683,-0.57,687,26830068,9
Captain America: Civil War,6-May,223329078,-,52846,223329078,1
Captain America: Civil War,13-May,90947075,-0.59,21521,314276153,2
Captain America: Civil War,20-May,43199796,-0.53,10222,357475948,3
Captain America: Civil War,27-May,23873208,-0.45,7032,381349157,4
Captain America: Civil War,3-Jun,11207990,-0.53,3634,392557148,5
Captain America: Civil War,10-Jun,6423822,-0.43,3058,398980969,6
Captain America: Civil War,17-Jun,3507761,-0.45,2446,402488730,7
Captain America: Civil War,24-Jun,2159658,-0.38,2868,404648388,8
Captain America: Civil War,1-Jul,1284776,-0.41,3501,405933164,9
Captain America: Civil War,8-Jul,461030,-0.64,1937,406394194,10
Captain America: Civil War,15-Jul,292151,-0.37,1588,406686345,11
Captain America: Civil War,22-Jul,178878,-0.39,1542,406865223,12
Captain America: Civil War,29-Jul,124873,-0.3,1469,406990096,13
Captain America: Civil War,5-Aug,338687,1.71,1946,407328783,14
Captain America: Civil War,12-Aug,288182,-0.15,1779,407616965,15
Captain America: Civil War,19-Aug,130199,-0.55,1113,407747164,16
Captain America: Civil War,26-Aug,121770,-0.07,1309,407868934,17
Captain America: Civil War,2-Sep,166209,0.37,2052,408035143,18
Captain America: Civil War,9-Sep,32380,-0.81,600,408067523,19
Captain America: Civil War,16-Sep,16826,-0.48,495,408084349,20
Interstellar ,31-Oct,2151453,-,8640,2151453,0
Interstellar ,7-Nov,66468402,29.9,18666,68619855,1
Interstellar ,14-Nov,36972212,-0.44,10383,105592067,2
Interstellar ,21-Nov,25700410,-0.31,8382,131292477,3
Interstellar ,28-Nov,19364485,-0.25,6316,150656962,4
Interstellar ,5-Dec,10642614,-0.45,3515,161299576,5
Interstellar ,12-Dec,7533666,-0.29,3347,168833242,6
Interstellar ,19-Dec,5551317,-0.26,4430,174384559,7
Interstellar ,26-Dec,5957464,0.07,4755,180342023,8
Interstellar ,2-Jan,3306826,-0.45,3155,183648849,9
Interstellar ,9-Jan,1579677,-0.52,2247,185228526,10
Interstellar ,16-Jan,786906,-0.5,2399,186015432,11
Interstellar ,23-Jan,450068,-0.43,2103,186465500,12
Interstellar ,30-Jan,267649,-0.41,1694,186733149,13
Interstellar ,6-Feb,226532,-0.15,1904,186959681,14
Interstellar ,13-Feb,336291,0.49,1716,187295972,15
Interstellar ,20-Feb,346679,0.03,1874,187642651,16
Interstellar ,27-Feb,164133,-0.53,1427,187806784,17
Interstellar ,6-Mar,123767,-0.25,1213,187930551,18
Interstellar ,13-Mar,89466,-0.28,1162,188020017,19
Doctor Strange,4-Nov,109982169,-,28331,109982169,1
Doctor Strange,11-Nov,53884708,-0.51,13881,163866877,2
Doctor Strange,18-Nov,28174050,-0.48,9366,192040927,3
Doctor Strange,25-Nov,16782250,-0.4,5579,208823177,4
Doctor Strange,2-Dec,8908269,-0.47,3035,217731446,5
Doctor Strange,9-Dec,6318581,-0.29,2287,224050027,6
Doctor Strange,16-Dec,3568939,-0.44,3509,227618966,7
Doctor Strange,23-Dec,1842344,-0.48,3424,229461310,8
Doctor Strange,30-Dec,1129608,-0.39,2424,230590918,9
Doctor Strange,6-Jan,444490,-0.61,1690,231035408,10
Doctor Strange,13-Jan,309972,-0.3,1913,231345380,11
Doctor Strange,20-Jan,185753,-0.4,1407,231531133,12
Doctor Strange,27-Jan,141910,-0.24,1365,231673043,13
Doctor Strange,3-Feb,325763,1.3,1715,231998806,14
Doctor Strange,10-Feb,259585,-0.2,1518,232258391,15
Doctor Strange,17-Feb,186635,-0.28,1372,232445026,16
Doctor Strange,24-Feb,106892,-0.43,1018,232551918,17
Doctor Strange,3-Mar,60602,-0.43,748,232612520,18
Doctor Strange,10-Mar,29400,-0.52,626,232641920,19
The Magnificent Seven,23-Sep,45905901,-,12495,45905901,1
The Magnificent Seven,30-Sep,20859492,-0.55,5678,66765393,2
The Magnificent Seven,7-Oct,12862169,-0.38,3480,79627562,3
The Magnificent Seven,14-Oct,7115805,-0.45,2217,86743367,4
The Magnificent Seven,21-Oct,3142159,-0.56,1588,89885526,5
The Magnificent Seven,28-Oct,1900503,-0.4,1429,91786029,6
The Magnificent Seven,4-Nov,630393,-0.67,1287,92416422,7
The Magnificent Seven,11-Nov,291382,-0.54,1224,92707804,8
The Magnificent Seven,18-Nov,300424,0.03,1541,93008228,9
The Magnificent Seven,25-Nov,185613,-0.38,952,93193841,10
The Magnificent Seven,2-Dec,107141,-0.42,714,93300982,11
The Magnificent Seven,9-Dec,60229,-0.44,608,93361211,12
The Magnificent Seven,16-Dec,33921,-0.44,722,93395132,13
The Magnificent Seven,23-Dec,17497,-0.48,761,93412629,14
The Magnificent Seven,30-Dec,20026,0.15,871,93432655,15
Sausage Party,12-Aug,50001019,-,16114,50001019,1
Sausage Party,19-Aug,22342491,-0.55,7200,72343510,2
Sausage Party,26-Aug,10802614,-0.52,3446,83146124,3
Sausage Party,2-Sep,7736455,-0.28,2797,90882579,4
Sausage Party,9-Sep,3252282,-0.58,1570,94134861,5
Sausage Party,16-Sep,1686731,-0.48,1428,95821592,6
Sausage Party,23-Sep,769807,-0.54,1397,96591399,7
Sausage Party,30-Sep,262752,-0.66,1142,96854151,8
Sausage Party,7-Oct,692522,1.64,647,97546673,9
Sausage Party,14-Oct,69858,-0.9,706,97616531,10
Sausage Party,21-Oct,30613,-0.56,680,97647144,11
Sausage Party,28-Oct,23214,-0.24,627,97670358,12
Sausage Party,16-Dec,15328,-,279,97685686,19
Moonlight,21-Oct,570793,-,142698,570793,1
Moonlight,28-Oct,1183905,1.07,32886,1754698,2
Moonlight,4-Nov,1662962,0.41,20036,3417660,3
Moonlight,11-Nov,1738390,0.05,9877,5156050,4
Moonlight,18-Nov,2168847,0.25,3639,7324896,5
Moonlight,25-Nov,1655460,-0.24,2679,8980357,6
Moonlight,2-Dec,1234394,-0.25,2151,10214751,7
Moonlight,9-Dec,886925,-0.28,1975,11101676,8
Moonlight,16-Dec,632134,-0.29,3976,11733810,9
Moonlight,23-Dec,564517,-0.11,4553,12298327,10
Moonlight,30-Dec,605934,0.07,4423,12904261,11
Moonlight,6-Jan,594499,-0.02,4404,13498760,12
Moonlight,13-Jan,1693623,1.85,2910,15192383,13
Moonlight,20-Jan,1032998,-0.39,2112,16225381,14
Moonlight,27-Jan,2179870,1.11,1975,18405251,15
Moonlight,3-Feb,1428510,-0.35,1697,19833761,16
Moonlight,10-Feb,789635,-0.45,2250,20623397,17
Moonlight,17-Feb,896930,0.14,1971,21520326,18
Moonlight,24-Feb,1332055,0.49,2277,22852381,19
Moonlight,3-Mar,3141348,1.36,2009,25993729,20
Moonlight,10-Mar,1258743,-0.6,1275,27252473,21
Moonlight,17-Mar,359998,-0.71,1272,27612470,22
Moonlight,24-Mar,114142,-0.68,1841,27726612,23
Moonlight,31-Mar,61062,-0.47,885,27787674,24
Moonlight,7-Apr,32312,-0.47,1154,27819986,25
Moonlight,14-Apr,14873,-0.54,1239,27834859,26
Moonlight,21-Apr,13484,-0.09,1124,27848343,27
Moonlight,28-Apr,6589,-0.51,1647,27854932,28
The Founder,13-Jan,1266,-,1266,1266,0
The Founder,20-Jan,4825801,3810.85,4328,4827067,1
The Founder,27-Jan,3569738,-0.26,3202,8396805,2
The Founder,3-Feb,2084440,-0.42,2227,10481245,3
The Founder,10-Feb,1057339,-0.49,2329,11538584,4
The Founder,17-Feb,627191,-0.41,2479,12165775,5
The Founder,24-Feb,252768,-0.6,1570,12418543,6
The Founder,3-Mar,105951,-0.58,1358,12524494,7
The Founder,10-Mar,79810,-0.25,1400,12604304,8
The Founder,17-Mar,76238,-0.05,747,12680542,9
The Founder,24-Mar,48070,-0.37,843,12728612,10
The Founder,31-Mar,37596,-0.22,1213,12766208,11
The Founder,7-Apr,11888,-0.68,476,12778096,12
The Founder,14-Apr,5138,-0.57,514,12783234,13
The Founder,21-Apr,2819,-0.45,352,12786053,14
Lowriders,12-May,3028385,-,10266,3028385,1
Lowriders,19-May,1559750,-0.49,4273,4588135,2
Lowriders,26-May,964870,-0.38,2889,5553005,3
Lowriders,2-Jun,309415,-0.68,1729,5862420,4
Lowriders,9-Jun,194630,-0.37,1819,6057050,5
Lowriders,16-Jun,122905,-0.37,3073,6179955,6
Lowriders,23-Jun,123605,0.01,-,6303560,7
Pirates of the Caribbean: On Stranger Tides,20-May,113595287,-,27339,113595287,1
Pirates of the Caribbean: On Stranger Tides,27-May,58650990,-0.48,14085,172246277,2
Pirates of the Caribbean: On Stranger Tides,3-Jun,25681217,-0.56,6475,197927494,3
Pirates of the Caribbean: On Stranger Tides,10-Jun,16172759,-0.37,4711,214100253,4
Pirates of the Caribbean: On Stranger Tides,17-Jun,10258048,-0.37,3741,224358301,5
Pirates of the Caribbean: On Stranger Tides,24-Jun,7189592,-0.3,4127,231547893,6
Pirates of the Caribbean: On Stranger Tides,1-Jul,3647892,-0.49,2477,235195785,7
Pirates of the Caribbean: On Stranger Tides,8-Jul,1664694,-0.54,2676,236860479,8
Pirates of the Caribbean: On Stranger Tides,15-Jul,849830,-0.49,2278,237710309,9
Pirates of the Caribbean: On Stranger Tides,22-Jul,518083,-0.39,2106,238228392,10
Pirates of the Caribbean: On Stranger Tides,29-Jul,371469,-0.28,1510,238599861,11
Pirates of the Caribbean: On Stranger Tides,5-Aug,749981,1.02,2737,239349842,12
Pirates of the Caribbean: On Stranger Tides,12-Aug,528235,-0.3,2080,239878077,13
Pirates of the Caribbean: On Stranger Tides,19-Aug,390334,-0.26,1690,240268411,14
Pirates of the Caribbean: On Stranger Tides,26-Aug,273371,-0.3,1296,240541782,15
Pirates of the Caribbean: On Stranger Tides,2-Sep,284933,0.04,1532,240826715,16
Pirates of the Caribbean: On Stranger Tides,9-Sep,122318,-0.57,815,240949033,17
Pirates of the Caribbean: On Stranger Tides,16-Sep,80869,-0.34,825,241029902,18
Pirates of the Caribbean: On Stranger Tides,23-Sep,41900,-0.48,1103,241071802,19
Miss Sloane,25-Nov,79036,-,26345,79036,1
Miss Sloane,2-Dec,59329,-0.25,14832,138365,2
Miss Sloane,9-Dec,2601271,42.85,1578,2739636,3
Miss Sloane,16-Dec,658314,-0.75,9826,3397950,4
Miss Sloane,23-Dec,71807,-0.89,1528,3469757,5
Star Trek Beyond,22-Jul,81720378,-,20805,81720378,1
Star Trek Beyond,29-Jul,35980986,-0.56,9160,117701364,2
Star Trek Beyond,5-Aug,15178585,-0.58,4652,132879949,3
Star Trek Beyond,12-Aug,10051421,-0.34,3900,142931370,4
Star Trek Beyond,19-Aug,5698679,-0.43,2899,148630049,5
Star Trek Beyond,26-Aug,3213273,-0.44,2516,151843322,6
Star Trek Beyond,2-Sep,3802305,0.18,3163,155645627,7
Star Trek Beyond,9-Sep,1288059,-0.66,1722,156933686,8
Star Trek Beyond,16-Sep,856397,-0.34,1686,157790083,9
Star Trek Beyond,23-Sep,428350,-0.5,1267,158218433,10
Star Trek Beyond,30-Sep,307572,-0.28,1098,158526005,11
Star Trek Beyond,7-Oct,197929,-0.36,1036,158723934,12
Star Trek Beyond,14-Oct,124406,-0.37,824,158848340,13
Star Wars: The Force Awakens,18-Dec,390856054,-,94547,390856054,1
Star Wars: The Force Awakens,25-Dec,261111215,-0.33,63162,651967269,2
Star Wars: The Force Awakens,1-Jan,118413774,-0.55,28644,770381043,3
Star Wars: The Force Awakens,8-Jan,55551798,-0.53,13438,825932841,4
Star Wars: The Force Awakens,15-Jan,39099505,-0.3,10230,865032346,5
Star Wars: The Force Awakens,22-Jan,19611816,-0.5,5828,884644162,6
Star Wars: The Force Awakens,29-Jan,14427307,-0.26,5644,899071469,7
Star Wars: The Force Awakens,5-Feb,9573495,-0.34,4232,908644964,8
Star Wars: The Force Awakens,12-Feb,9161331,-0.04,5062,917806295,9
Star Wars: The Force Awakens,19-Feb,5195589,-0.43,3211,923001884,10
Star Wars: The Force Awakens,26-Feb,3975631,-0.24,2774,926977515,11
Star Wars: The Force Awakens,4-Mar,2481745,-0.38,2431,929459260,12
Star Wars: The Force Awakens,11-Mar,1898927,-0.24,2499,931358187,13
Star Wars: The Force Awakens,18-Mar,1499341,-0.21,2640,932857528,14
Star Wars: The Force Awakens,25-Mar,1358991,-0.09,2462,934216519,15
Star Wars: The Force Awakens,1-Apr,932870,-0.31,2019,935149389,16
Star Wars: The Force Awakens,8-Apr,493300,-0.47,1426,935642689,17
Star Wars: The Force Awakens,15-Apr,268223,-0.46,1032,935910912,18
Star Wars: The Force Awakens,22-Apr,210596,-0.22,1012,936121508,19
Star Wars: The Force Awakens,29-Apr,161794,-0.23,1024,936283302,20
Star Wars: The Force Awakens,6-May,133891,-0.17,1144,936417193,21
Star Wars: The Force Awakens,13-May,122883,-0.08,1575,936540076,22
Star Wars: The Force Awakens,20-May,101802,-0.17,1755,936641878,23
Star Wars: The Force Awakens,27-May,20347,-0.8,1017,936662225,24
Underworld: Blood Wars,6-Jan,18116118,-,5901,18116118,1
Underworld: Blood Wars,13-Jan,8794841,-0.52,2865,26910959,2
Underworld: Blood Wars,20-Jan,2374836,-0.73,1620,29285795,3
Underworld: Blood Wars,27-Jan,642740,-0.73,1484,29928535,4
Underworld: Blood Wars,3-Feb,198924,-0.69,1111,30127459,5
Underworld: Blood Wars,10-Feb,50960,-0.74,822,30178419,6
Underworld: Blood Wars,17-Feb,101168,0.99,954,30279587,7
Underworld: Blood Wars,24-Feb,53187,-0.47,649,30332774,8
Underworld: Blood Wars,3-Mar,21199,-0.6,505,30353973,9
Mother's Day,29-Apr,11719690,-,3862,11719690,1
Mother's Day,6-May,13778430,0.18,4387,25498120,2
Mother's Day,13-May,4675602,-0.66,1421,30173722,3
Mother's Day,20-May,1710221,-0.63,995,31883943,4
Mother's Day,27-May,382651,-0.78,1142,32266594,5
Mother's Day,3-Jun,155917,-0.59,750,32422511,6
Mother's Day,10-Jun,70348,-0.55,612,32492859,7
John Wick,24-Oct,19539126,-,7547,19539126,1
John Wick,31-Oct,11130533,-0.43,4299,30669659,2
John Wick,7-Nov,6022883,-0.46,2799,36692542,3
John Wick,14-Nov,3041159,-0.5,1730,39733701,4
John Wick,21-Nov,1310569,-0.57,2311,41044270,5
John Wick,28-Nov,742253,-0.43,1521,41786523,6
John Wick,5-Dec,450671,-0.39,1107,42237194,7
John Wick,12-Dec,240164,-0.47,924,42477358,8
John Wick,19-Dec,215848,-0.1,1576,42693206,9
John Wick,26-Dec,155103,-0.28,1132,42848309,10
John Wick,2-Jan,112449,-0.28,885,42960758,11
John Wick,9-Jan,53576,-0.52,505,43014334,12
John Wick,16-Jan,23501,-0.56,461,43037835,13
The Dark Knight,18-Jul,238615211,-,54653,238615211,1
The Dark Knight,25-Jul,112471635,-0.53,26120,351086846,2
The Dark Knight,1-Aug,64424621,-0.43,15607,415511467,3
The Dark Knight,8-Aug,39191390,-0.39,10148,454702857,4
The Dark Knight,15-Aug,24171604,-0.38,6890,478874461,5
The Dark Knight,22-Aug,14796586,-0.39,4831,493671047,6
The Dark Knight,29-Aug,12811492,-0.13,4659,506482539,7
The Dark Knight,5-Sep,7182072,-0.44,2789,513664611,8
The Dark Knight,12-Sep,5310242,-0.26,2424,518974853,9
The Dark Knight,19-Sep,3835410,-0.28,2013,522810263,10
The Dark Knight,26-Sep,2192911,-0.43,1560,525003174,11
The Dark Knight,3-Oct,1159412,-0.47,1749,526162586,12
The Dark Knight,10-Oct,781618,-0.33,2084,526944204,13
The Dark Knight,17-Oct,582082,-0.26,2007,527526286,14
The Dark Knight,24-Oct,416525,-0.28,2509,527942811,15
The Dark Knight,31-Oct,373081,-0.1,2504,528315892,16
The Dark Knight,7-Nov,324844,-0.13,2599,528640736,17
The Dark Knight,14-Nov,685105,1.11,1980,529325841,18
The Dark Knight,21-Nov,589782,-0.14,1832,529915623,19
The Dark Knight,28-Nov,437844,-0.26,1436,530353467,20
The Dark Knight,5-Dec,257906,-0.41,959,530611373,21
The Dark Knight,12-Dec,148449,-0.42,724,530759822,22
The Dark Knight,19-Dec,86344,-0.42,1167,530846166,23
The Dark Knight,26-Dec,90272,0.05,1220,530936438,24
The Dark Knight,2-Jan,82176,-0.09,1096,531018614,25
The Dark Knight,9-Jan,9185,-0.89,1312,531027799,26
The Dark Knight,16-Jan,11613,0.26,1936,531039412,27
The Dark Knight,23-Jan,880491,74.82,2516,531919903,28
The Dark Knight,30-Jan,558238,-0.37,2646,532478141,29
The Dark Knight,6-Feb,438399,-0.22,2332,532916540,30
The Dark Knight,13-Feb,173722,-0.6,1143,533090262,31
The Dark Knight,20-Feb,123732,-0.29,2250,533213994,32
The Dark Knight,27-Feb,131364,0.06,2433,533345358,33
Silence,23-Dec,227374,-,56844,227374,1
Silence,30-Dec,155049,-0.32,38762,382423,2
Silence,6-Jan,699689,3.51,13719,1081764,3
Silence,13-Jan,2926589,3.18,3918,4008701,4
Silence,20-Jan,1785677,-0.39,1130,5794378,5
Silence,27-Jan,840076,-0.53,2658,6634454,6
Silence,3-Feb,276947,-0.67,1822,6911401,7
Silence,10-Feb,99244,-0.64,1804,7010645,8
Silence,17-Feb,89532,-0.1,1244,7100177,9
Don't Breathe,26-Aug,35423952,-,11611,35423952,1
Don't Breathe,2-Sep,23199206,-0.35,7604,58623158,2
Don't Breathe,9-Sep,11105623,-0.52,3282,69728781,3
Don't Breathe,16-Sep,7582027,-0.32,2363,77310808,4
Don't Breathe,23-Sep,5049129,-0.33,2071,82359937,5
Don't Breathe,30-Sep,3211418,-0.36,1943,85571355,6
Don't Breathe,7-Oct,1928831,-0.4,1809,87500186,7
Don't Breathe,14-Oct,898772,-0.53,1469,88398958,8
Don't Breathe,21-Oct,247175,-0.73,962,88646133,9
Don't Breathe,28-Oct,322315,0.3,748,88968448,10
Don't Breathe,4-Nov,55184,-0.83,766,89023632,11
Don't Breathe,11-Nov,36067,-0.35,767,89059699,12
Don't Breathe,18-Nov,17663,-0.51,768,89077362,13
Don't Breathe,25-Nov,9191,-0.48,613,89086553,14
Don't Breathe,2-Dec,67269,6.32,852,89153822,15
Don't Breathe,9-Dec,45325,-0.33,613,89199147,16
Don't Breathe,16-Dec,18728,-0.59,624,89217875,17
Me Before You,3-Jun,27612578,-,10212,27612578,1
Me Before You,10-Jun,14588276,-0.47,5282,42200854,2
Me Before You,17-Jun,7101897,-0.51,2685,49302751,3
Me Before You,24-Jun,3584044,-0.5,2330,52886795,4
Me Before You,1-Jul,1499339,-0.58,2867,54386134,5
Me Before You,8-Jul,703950,-0.53,2214,55090084,6
Me Before You,15-Jul,440231,-0.38,1850,55530315,7
Me Before You,22-Jul,370830,-0.16,1460,55901145,8
Me Before You,29-Jul,188938,-0.49,1005,56090083,9
Me Before You,5-Aug,109979,-0.42,1068,56200062,10
Me Before You,12-Aug,45013,-0.59,883,56245075,11
Their Finest,7-Apr,113790,-,28448,113790,1
Their Finest,14-Apr,470544,3.14,9049,584334,2
Their Finest,21-Apr,730712,0.55,4152,1315046,3
Their Finest,28-Apr,718081,-0.02,2176,2033127,4
Their Finest,5-May,579134,-0.19,1793,2612261,5
Their Finest,12-May,415793,-0.28,1612,3028054,6
Their Finest,19-May,225786,-0.46,1411,3253840,7
Their Finest,26-May,200856,-0.11,1877,3454696,8
Their Finest,2-Jun,78620,-0.61,1077,3533316,9
Their Finest,9-Jun,47975,-0.39,657,3581291,10
Their Finest,16-Jun,22193,-0.54,765,3603484,11
Sully,9-Sep,48541351,-,13771,48541351,1
Sully,16-Sep,30022096,-0.38,8517,78563447,2
Sully,23-Sep,18424016,-0.39,4658,96987463,3
Sully,30-Sep,11227969,-0.39,3021,108215432,4
Sully,7-Oct,7196205,-0.36,2353,115411637,5
Sully,14-Oct,3952253,-0.45,1788,119363890,6
Sully,21-Oct,2054075,-0.48,1753,121417965,7
Sully,28-Oct,1342254,-0.35,1570,122760219,8
Sully,4-Nov,724840,-0.46,1597,123485059,9
Sully,11-Nov,462178,-0.36,1525,123947237,10
Sully,18-Nov,265580,-0.43,1050,124212817,11
Sully,25-Nov,295360,0.11,1167,124508177,12
Sully,2-Dec,173658,-0.41,860,124681835,13
Sully,9-Dec,107176,-0.38,606,124789011,14
Sully,16-Dec,75228,-0.3,800,124864239,15
Sully,23-Dec,79694,0.06,848,124943933,16
Sully,30-Dec,72254,-0.09,769,125016187,17
Sully,6-Jan,23635,-0.67,622,125039822,18
Sully,13-Jan,19427,-0.18,555,125059249,19
Sully,20-Jan,10784,-0.45,385,125070033,20
Batman v Superman: Dawn of Justice,25-Mar,209072793,-,49286,209072793,1
Batman v Superman: Dawn of Justice,1-Apr,64177749,-0.69,15079,273250542,2
Batman v Superman: Dawn of Justice,8-Apr,29051188,-0.55,7082,302301730,3
Batman v Superman: Dawn of Justice,15-Apr,11679873,-0.6,3332,313981603,4
Batman v Superman: Dawn of Justice,22-Apr,7340990,-0.37,2394,321322593,5
Batman v Superman: Dawn of Justice,29-Apr,4882540,-0.34,2096,326205133,6
Batman v Superman: Dawn of Justice,6-May,1474110,-0.7,925,327679243,7
Batman v Superman: Dawn of Justice,13-May,737776,-0.5,992,328417019,8
Batman v Superman: Dawn of Justice,20-May,426906,-0.42,1330,328843925,9
Batman v Superman: Dawn of Justice,27-May,775848,0.82,2149,329619773,10
Batman v Superman: Dawn of Justice,3-Jun,435468,-0.44,1613,330055241,11
Batman v Superman: Dawn of Justice,10-Jun,304953,-0.3,1418,330360194,12
The Girl on the Train,7-Oct,34583595,-,10671,34583595,1
The Girl on the Train,14-Oct,17048735,-0.51,5260,51632330,2
The Girl on the Train,21-Oct,10016150,-0.41,3240,61648480,3
The Girl on the Train,28-Oct,6308885,-0.37,2287,67957365,4
The Girl on the Train,4-Nov,3745765,-0.41,2383,71703130,5
The Girl on the Train,11-Nov,2177975,-0.42,2161,73881105,6
The Girl on the Train,18-Nov,780470,-0.64,2956,74661575,7
The Girl on the Train,25-Nov,292540,-0.63,1564,74954115,8
The Girl on the Train,2-Dec,192475,-0.34,1087,75146590,9
The Girl on the Train,9-Dec,123475,-0.36,802,75270065,10
The Girl on the Train,16-Dec,77325,-0.37,690,75347390,11
The Girl on the Train,23-Dec,47645,-0.38,882,75395035,12
Fifty Shades of Grey,13-Feb,106902510,-,29320,106902510,1
Fifty Shades of Grey,20-Feb,29934080,-0.72,8190,136836590,2
Fifty Shades of Grey,27-Feb,14007220,-0.53,5035,150843810,3
Fifty Shades of Grey,6-Mar,7637800,-0.46,2740,158481610,4
Fifty Shades of Grey,13-Mar,4046555,-0.47,1985,162528165,5
Fifty Shades of Grey,20-Mar,1879995,-0.54,1605,164408160,6
Fifty Shades of Grey,27-Mar,809075,-0.57,1460,165217235,7
Fifty Shades of Grey,3-Apr,392440,-0.52,1030,165609675,8
Fifty Shades of Grey,10-Apr,255600,-0.35,900,165865275,9
Fifty Shades of Grey,17-Apr,141830,-0.45,820,166007105,10
Fifty Shades of Grey,24-Apr,96905,-0.32,650,166104010,11
