Movie_Name,Date,Weekly_Gross,Percentage_Change,Avg,Gross_to_Date,Week_Number
Hellboy II: The Golden Army,8-Aug,1790950.00,-0.49,2353.00,74075630.00,5.00
Hellboy II: The Golden Army,15-Aug,776840.00,-0.57,1615.00,74852470.00,6.00
Hellboy II: The Golden Army,22-Aug,355360.00,-0.54,1481.00,75207830.00,7.00
Hellboy II: The Golden Army,29-Aug,249870.00,-0.30,1225.00,75457700.00,8.00
Hellboy II: The Golden Army,5-Sep,193140.00,-0.23,890.00,75650840.00,9.00
Hellboy II: The Golden Army,12-Sep,140945.00,-0.27,875.00,75791785.00,10.00
Beautiful Creatures,8-Feb,2542317.00,-,862.00,2542317.00,0.00
Beautiful Creatures,15-Feb,10419948.00,3.10,3532.00,12962265.00,1.00
Beautiful Creatures,22-Feb,4644169.00,-0.55,1574.00,17606434.00,2.00
Beautiful Creatures,1-Mar,1233451.00,-0.73,1147.00,18839885.00,3.00
Beautiful Creatures,8-Mar,261600.00,-0.79,931.00,19101485.00,4.00
Beautiful Creatures,15-Mar,104432.00,-0.60,835.00,19205917.00,5.00
Beautiful Creatures,22-Mar,151701.00,0.45,807.00,19357618.00,6.00
Beautiful Creatures,29-Mar,67230.00,-0.56,585.00,19424848.00,7.00
Beautiful Creatures,5-Apr,27290.00,-0.59,496.00,19452138.00,8.00
Toni Erdmann,23-Dec,56762.00,-,18921.00,56762.00,1.00
Toni Erdmann,30-Dec,69629.00,0.23,23210.00,126391.00,2.00
Toni Erdmann,6-Jan,49459.00,-0.29,16486.00,175850.00,3.00
Toni Erdmann,13-Jan,59227.00,0.20,11845.00,235077.00,4.00
Toni Erdmann,20-Jan,43526.00,-0.27,7254.00,278603.00,5.00
Toni Erdmann,27-Jan,146174.00,2.36,7309.00,424777.00,6.00
Toni Erdmann,3-Feb,131839.00,-0.10,5493.00,556616.00,7.00
Toni Erdmann,10-Feb,178679.00,0.36,3647.00,735295.00,8.00
Toni Erdmann,17-Feb,306877.00,0.72,3009.00,1042172.00,9.00
Toni Erdmann,24-Feb,181543.00,-0.41,1621.00,1223715.00,10.00
Toni Erdmann,3-Mar,91477.00,-0.50,1452.00,1315192.00,11.00
Toni Erdmann,10-Mar,56611.00,-0.38,1258.00,1371803.00,12.00
Toni Erdmann,17-Mar,25586.00,-0.55,1218.00,1397389.00,13.00
Toni Erdmann,24-Mar,15352.00,-0.40,960.00,1412741.00,14.00
Toni Erdmann,31-Mar,27636.00,0.80,1256.00,1440377.00,15.00
Toni Erdmann,7-Apr,14544.00,-0.47,970.00,1454921.00,16.00
Toni Erdmann,14-Apr,7351.00,-0.50,1225.00,1462272.00,17.00
Toni Erdmann,21-Apr,7015.00,-0.05,702.00,1468287.00,18.00
Toni Erdmann,28-Apr,5288.00,-0.25,661.00,1474575.00,19.00
Toni Erdmann,5-May,2753.00,-0.48,918.00,1477328.00,20.00
Toni Erdmann,12-May,2059.00,-0.25,686.00,1479387.00,21.00
The Lovely Bones,11-Dec,155590.00,-,51863.00,155590.00,1.00
The Lovely Bones,18-Dec,78655.00,-0.49,26218.00,234245.00,2.00
The Lovely Bones,25-Dec,84178.00,0.07,28059.00,318423.00,3.00
The Lovely Bones,1-Jan,91085.00,0.08,30362.00,409508.00,4.00
The Lovely Bones,8-Jan,57155.00,-0.37,19052.00,466663.00,5.00
The Lovely Bones,15-Jan,22357778.00,390.18,8723.00,22824441.00,6.00
The Lovely Bones,22-Jan,10454469.00,-0.53,4066.00,33278910.00,7.00
The Lovely Bones,29-Jan,5944521.00,-0.43,2253.00,39223431.00,8.00
The Lovely Bones,5-Feb,2934185.00,-0.51,1259.00,42157616.00,9.00
The Lovely Bones,12-Feb,940606.00,-0.68,1129.00,43098222.00,10.00
The Lovely Bones,19-Feb,343826.00,-0.63,733.00,43442048.00,11.00
The Lovely Bones,26-Feb,205805.00,-0.40,789.00,43647853.00,12.00
The Lovely Bones,5-Mar,241989.00,0.18,920.00,43889842.00,13.00
The Lovely Bones,12-Mar,138396.00,-0.43,736.00,44028238.00,14.00
The Assassination of Jesse James by the Coward Robert Ford,21-Sep,208386.00,-,41677.00,208386.00,1.00
The Assassination of Jesse James by the Coward Robert Ford,28-Sep,129812.00,-0.38,25962.00,338198.00,2.00
The Assassination of Jesse James by the Coward Robert Ford,5-Oct,633754.00,3.88,10389.00,971952.00,3.00
The Assassination of Jesse James by the Coward Robert Ford,12-Oct,675592.00,0.07,4145.00,1647544.00,4.00
The Assassination of Jesse James by the Coward Robert Ford,19-Oct,780782.00,0.16,2594.00,2428326.00,5.00
The Assassination of Jesse James by the Coward Robert Ford,26-Oct,640503.00,-0.18,2179.00,3068829.00,6.00
The Assassination of Jesse James by the Coward Robert Ford,2-Nov,336551.00,-0.48,1588.00,3405380.00,7.00
The Assassination of Jesse James by the Coward Robert Ford,9-Nov,225637.00,-0.33,1736.00,3631017.00,8.00
The Assassination of Jesse James by the Coward Robert Ford,16-Nov,106364.00,-0.53,1266.00,3737381.00,9.00
The Assassination of Jesse James by the Coward Robert Ford,23-Nov,31862.00,-0.70,1062.00,3769243.00,10.00
The Assassination of Jesse James by the Coward Robert Ford,30-Nov,36757.00,0.15,1225.00,3806000.00,11.00
The Assassination of Jesse James by the Coward Robert Ford,7-Dec,35269.00,-0.04,1008.00,3841269.00,12.00
The Assassination of Jesse James by the Coward Robert Ford,14-Dec,23495.00,-0.33,783.00,3864764.00,13.00
The Assassination of Jesse James by the Coward Robert Ford,21-Dec,7691.00,-0.67,769.00,3872455.00,14.00
The Assassination of Jesse James by the Coward Robert Ford,28-Dec,8262.00,0.07,826.00,3880717.00,15.00
The Assassination of Jesse James by the Coward Robert Ford,4-Jan,5449.00,-0.34,778.00,3886166.00,16.00
The Assassination of Jesse James by the Coward Robert Ford,11-Jan,8962.00,0.65,1120.00,3895128.00,17.00
The Assassination of Jesse James by the Coward Robert Ford,18-Jan,2563.00,-0.71,641.00,3897691.00,18.00
The Assassination of Jesse James by the Coward Robert Ford,25-Jan,11458.00,3.47,1273.00,3909149.00,19.00
Don Jon,27-Sep,11917317.00,-,4920.00,11917317.00,1.00
Don Jon,4-Oct,5883833.00,-0.51,2429.00,17801150.00,2.00
Don Jon,11-Oct,3496017.00,-0.41,1752.00,21297167.00,3.00
Don Jon,18-Oct,1708456.00,-0.51,1534.00,23005623.00,4.00
Don Jon,25-Oct,712959.00,-0.58,1320.00,23718582.00,5.00
Don Jon,1-Nov,256322.00,-0.64,1416.00,23974904.00,6.00
Don Jon,8-Nov,158618.00,-0.38,1724.00,24133522.00,7.00
Don Jon,15-Nov,92588.00,-0.42,1929.00,24226110.00,8.00
Don Jon,22-Nov,49642.00,-0.46,1909.00,24275752.00,9.00
Don Jon,29-Nov,33277.00,-0.33,1280.00,24309029.00,10.00
Don Jon,6-Dec,82655.00,1.48,661.00,24391684.00,11.00
Don Jon,13-Dec,52745.00,-0.36,573.00,24444429.00,12.00
Don Jon,20-Dec,19825.00,-0.62,640.00,24464254.00,13.00
Don Jon,27-Dec,7735.00,-0.61,250.00,24471989.00,14.00
Don Jon,3-Jan,5715.00,-0.26,272.00,24477704.00,15.00
Free State of Jones,24-Jun,11065711.00,-,3931.00,11065711.00,1.00
Free State of Jones,1-Jul,6870997.00,-0.38,2471.00,17936708.00,2.00
Free State of Jones,8-Jul,1970716.00,-0.71,1559.00,19907424.00,3.00
Free State of Jones,15-Jul,728208.00,-0.63,1439.00,20635632.00,4.00
Free State of Jones,22-Jul,174404.00,-0.76,1203.00,20810036.00,5.00
Mr. Right,8-Apr,34694.00,-,991.00,34694.00,1.00
The Secret Life of Walter Mitty,20-Dec,12594960.00,-,4330.00,12594960.00,0.00
The Secret Life of Walter Mitty,27-Dec,24874277.00,0.98,8551.00,37469237.00,1.00
The Secret Life of Walter Mitty,3-Jan,10821525.00,-0.57,3703.00,48290762.00,2.00
The Secret Life of Walter Mitty,10-Jan,5505056.00,-0.49,2130.00,53795818.00,3.00
The Secret Life of Walter Mitty,17-Jan,1938915.00,-0.65,1870.00,55734733.00,4.00
The Secret Life of Walter Mitty,24-Jan,804155.00,-0.59,1489.00,56538888.00,5.00
The Secret Life of Walter Mitty,31-Jan,469941.00,-0.42,1146.00,57008829.00,6.00
The Secret Life of Walter Mitty,7-Feb,251176.00,-0.47,1038.00,57260005.00,7.00
The Secret Life of Walter Mitty,14-Feb,287079.00,0.14,1428.00,57547084.00,8.00
The Secret Life of Walter Mitty,21-Feb,235142.00,-0.18,1130.00,57782226.00,9.00
The Secret Life of Walter Mitty,28-Feb,159384.00,-0.32,978.00,57941610.00,10.00
The Secret Life of Walter Mitty,7-Mar,117107.00,-0.27,881.00,58058717.00,11.00
The Secret Life of Walter Mitty,14-Mar,76490.00,-0.35,869.00,58135207.00,12.00
The Secret Life of Walter Mitty,21-Mar,43146.00,-0.44,685.00,58178353.00,13.00
The Secret Life of Walter Mitty,28-Mar,33314.00,-0.23,775.00,58211667.00,14.00
The Secret Life of Walter Mitty,4-Apr,25171.00,-0.24,699.00,58236838.00,15.00
Dope,19-Jun,8914378.00,-,4453.00,8914378.00,1.00
Dope,26-Jun,4091894.00,-0.54,2211.00,13006272.00,2.00
Dope,3-Jul,1848952.00,-0.55,2142.00,14855224.00,3.00
Dope,10-Jul,966239.00,-0.48,2543.00,15821463.00,4.00
Dope,17-Jul,459098.00,-0.53,2077.00,16280561.00,5.00
Dope,24-Jul,210156.00,-0.54,1827.00,16490717.00,6.00
Dope,31-Jul,120100.00,-0.43,3161.00,16610817.00,7.00
Dope,7-Aug,63355.00,-0.47,1667.00,16674172.00,8.00
Dope,14-Aug,36601.00,-0.42,1307.00,16710773.00,9.00
Dope,21-Aug,34170.00,-0.07,1898.00,16744943.00,10.00
Dope,28-Aug,34242.00,0.00,3113.00,16779185.00,11.00
Dope,4-Sep,627352.00,17.32,613.00,17406537.00,12.00
Dope,11-Sep,99933.00,-0.84,934.00,17506470.00,13.00
Underworld Awakening,20-Jan,32625613.00,-,10600.00,32625613.00,1.00
Underworld Awakening,27-Jan,16127308.00,-0.51,5240.00,48752921.00,2.00
Underworld Awakening,3-Feb,7681448.00,-0.52,2914.00,56434369.00,3.00
Underworld Awakening,10-Feb,3809432.00,-0.50,2299.00,60243801.00,4.00
Underworld Awakening,17-Feb,1663145.00,-0.56,2013.00,61906946.00,5.00
Underworld Awakening,24-Feb,341823.00,-0.79,1315.00,62248769.00,6.00
Underworld Awakening,2-Mar,72270.00,-0.79,915.00,62321039.00,7.00
Antichrist,23-Oct,107026.00,-,17838.00,107026.00,1.00
Antichrist,30-Oct,83523.00,-0.22,5966.00,190549.00,2.00
Antichrist,6-Nov,66077.00,-0.21,3478.00,256626.00,3.00
Antichrist,13-Nov,43700.00,-0.34,2731.00,300326.00,4.00
Antichrist,20-Nov,41659.00,-0.05,2976.00,341985.00,5.00
Antichrist,27-Nov,24675.00,-0.41,1763.00,366660.00,6.00
Antichrist,4-Dec,21374.00,-0.13,1425.00,388034.00,7.00
Antichrist,11-Dec,16088.00,-0.25,1238.00,404122.00,8.00
Friday the 13th,13-Feb,47177191.00,-,15194.00,47177191.00,1.00
Friday the 13th,20-Feb,9834405.00,-0.79,3167.00,57011596.00,2.00
Friday the 13th,27-Feb,4829596.00,-0.51,1750.00,61841192.00,3.00
Friday the 13th,6-Mar,1925552.00,-0.60,1129.00,63766744.00,4.00
Friday the 13th,13-Mar,788956.00,-0.59,1011.00,64555700.00,5.00
Friday the 13th,20-Mar,187057.00,-0.76,613.00,64742757.00,6.00
Friday the 13th,27-Mar,53470.00,-0.71,569.00,64796227.00,7.00
Friday the 13th,3-Apr,119567.00,1.24,592.00,64915794.00,8.00
Friday the 13th,10-Apr,63531.00,-0.47,567.00,64979325.00,9.00
Friday the 13th,17-Apr,22694.00,-0.64,436.00,65002019.00,10.00
Taken 3,9-Jan,48786917.00,-,13575.00,48786917.00,1.00
Taken 3,16-Jan,19664137.00,-0.60,5471.00,68451054.00,2.00
Taken 3,23-Jan,9252176.00,-0.53,3181.00,77703230.00,3.00
Taken 3,30-Jan,5024829.00,-0.46,1984.00,82728059.00,4.00
Taken 3,6-Feb,2946668.00,-0.41,1955.00,85674727.00,5.00
Taken 3,13-Feb,1471258.00,-0.50,2129.00,87145985.00,6.00
Taken 3,20-Feb,624740.00,-0.58,1376.00,87770725.00,7.00
Taken 3,27-Feb,339505.00,-0.46,1151.00,88110230.00,8.00
Taken 3,6-Mar,287442.00,-0.15,1123.00,88397672.00,9.00
Taken 3,13-Mar,288800.00,0.01,1142.00,88686472.00,10.00
Taken 3,20-Mar,184644.00,-0.36,1037.00,88871116.00,11.00
Taken 3,27-Mar,133821.00,-0.28,1014.00,89004937.00,12.00
Taken 3,3-Apr,79332.00,-0.41,872.00,89084269.00,13.00
Taken 3,10-Apr,60011.00,-0.24,800.00,89144280.00,14.00
Taken 3,17-Apr,34942.00,-0.42,713.00,89179052.00,15.00
Taken 3,24-Apr,32458.00,-0.07,927.00,89211680.00,16.00
Taken 3,1-May,30947.00,-0.05,1032.00,89242627.00,17.00
Taken 3,8-May,13797.00,-0.55,657.00,89256424.00,18.00
Total Recall,1-Jun,36080900.00,-,17515.00,36080900.00,1.00
Total Recall,8-Jun,21320520.00,-0.41,10270.00,57401420.00,2.00
Total Recall,15-Jun,15743925.00,-0.26,7515.00,73145345.00,3.00
Total Recall,22-Jun,12402420.00,-0.21,5820.00,85547765.00,4.00
Total Recall,29-Jun,9442215.00,-0.24,4815.00,94989980.00,5.00
Total Recall,6-Jul,6647560.00,-0.30,3720.00,101637540.00,6.00
Total Recall,13-Jul,4777080.00,-0.28,3080.00,106414620.00,7.00
Total Recall,20-Jul,3228960.00,-0.32,2480.00,109643580.00,8.00
Total Recall,27-Jul,1979640.00,-0.39,2115.00,111623220.00,9.00
Total Recall,3-Aug,1585520.00,-0.20,1810.00,113208740.00,10.00
Total Recall,10-Aug,1294195.00,-0.18,1795.00,114502935.00,11.00
Total Recall,17-Aug,913164.00,-0.29,1553.00,115416099.00,12.00
Total Recall,24-Aug,690207.00,-0.24,1429.00,116106306.00,13.00
Total Recall,31-Aug,667832.00,-0.03,1539.00,116774138.00,14.00
Total Recall,7-Sep,495504.00,-0.26,1147.00,117269642.00,15.00
Total Recall,14-Sep,326772.00,-0.34,939.00,117596414.00,16.00
X-Men: The Last Stand,26-May,141331162.00,-,38301.00,141331162.00,1.00
X-Men: The Last Stand,2-Jun,44834912.00,-0.68,12072.00,186166074.00,2.00
X-Men: The Last Stand,9-Jun,22232526.00,-0.50,6041.00,208398600.00,3.00
X-Men: The Last Stand,16-Jun,11265612.00,-0.49,4006.00,219664212.00,4.00
X-Men: The Last Stand,23-Jun,6819182.00,-0.40,3776.00,226483394.00,5.00
X-Men: The Last Stand,30-Jun,3930011.00,-0.42,2522.00,230413405.00,6.00
X-Men: The Last Stand,7-Jul,1388788.00,-0.65,1669.00,231802193.00,7.00
X-Men: The Last Stand,14-Jul,828952.00,-0.40,1400.00,232631145.00,8.00
X-Men: The Last Stand,21-Jul,484107.00,-0.42,1458.00,233115252.00,9.00
X-Men: The Last Stand,28-Jul,409398.00,-0.15,1393.00,233524650.00,10.00
X-Men: The Last Stand,4-Aug,303892.00,-0.26,1134.00,233828542.00,11.00
X-Men: The Last Stand,11-Aug,222879.00,-0.27,1018.00,234051421.00,12.00
X-Men: The Last Stand,18-Aug,149040.00,-0.33,837.00,234200461.00,13.00
X-Men: The Last Stand,25-Aug,63164.00,-0.58,632.00,234263625.00,14.00
X-Men: The Last Stand,1-Sep,50026.00,-0.21,944.00,234313651.00,15.00
X-Men: The Last Stand,8-Sep,23425.00,-0.53,601.00,234337076.00,16.00
X-Men: The Last Stand,15-Sep,14689.00,-0.37,773.00,234351765.00,17.00
X-Men: The Last Stand,22-Sep,10697.00,-0.27,509.00,234362462.00,18.00
Night at the Museum: Secret of the Tomb,19-Dec,34530716.00,-,8822.00,34530716.00,1.00
Night at the Museum: Secret of the Tomb,26-Dec,40798189.00,0.18,10424.00,75328905.00,2.00
Night at the Museum: Secret of the Tomb,2-Jan,17494583.00,-0.57,4601.00,92823488.00,3.00
Night at the Museum: Secret of the Tomb,9-Jan,8124618.00,-0.54,2410.00,100948106.00,4.00
Night at the Museum: Secret of the Tomb,16-Jan,5864055.00,-0.28,2406.00,106812161.00,5.00
Night at the Museum: Secret of the Tomb,23-Jan,2140478.00,-0.64,1562.00,108952639.00,6.00
Night at the Museum: Secret of the Tomb,30-Jan,1026972.00,-0.52,1346.00,109979611.00,7.00
Night at the Museum: Secret of the Tomb,6-Feb,626361.00,-0.39,1433.00,110605972.00,8.00
Night at the Museum: Secret of the Tomb,13-Feb,638265.00,0.02,2263.00,111244237.00,9.00
Night at the Museum: Secret of the Tomb,20-Feb,433423.00,-0.32,1548.00,111677660.00,10.00
Night at the Museum: Secret of the Tomb,27-Feb,386829.00,-0.11,1417.00,112064489.00,11.00
Night at the Museum: Secret of the Tomb,6-Mar,384036.00,-0.01,1449.00,112448525.00,12.00
Night at the Museum: Secret of the Tomb,13-Mar,323757.00,-0.16,1472.00,112772282.00,13.00
Night at the Museum: Secret of the Tomb,20-Mar,248636.00,-0.23,1207.00,113020918.00,14.00
Night at the Museum: Secret of the Tomb,27-Mar,191962.00,-0.23,1043.00,113212880.00,15.00
Night at the Museum: Secret of the Tomb,3-Apr,155447.00,-0.19,972.00,113368327.00,16.00
Night at the Museum: Secret of the Tomb,10-Apr,113278.00,-0.27,776.00,113481605.00,17.00
Night at the Museum: Secret of the Tomb,17-Apr,53458.00,-0.53,495.00,113535063.00,18.00
Night at the Museum: Secret of the Tomb,24-Apr,41328.00,-0.23,470.00,113576391.00,19.00
Night at the Museum: Secret of the Tomb,1-May,27439.00,-0.34,404.00,113603830.00,20.00
Night at the Museum: Secret of the Tomb,8-May,22056.00,-0.20,401.00,113625886.00,21.00
Night at the Museum: Secret of the Tomb,15-May,18975.00,-0.14,387.00,113644861.00,22.00
Night at the Museum: Secret of the Tomb,22-May,23665.00,0.25,550.00,113668526.00,23.00
Night at the Museum: Secret of the Tomb,29-May,20861.00,-0.12,522.00,113689387.00,24.00
Night at the Museum: Secret of the Tomb,5-Jun,14462.00,-0.31,482.00,113703849.00,25.00
Night at the Museum: Secret of the Tomb,12-Jun,16084.00,0.11,574.00,113719933.00,26.00
Night at the Museum: Secret of the Tomb,19-Jun,9218.00,-0.43,384.00,113729151.00,27.00
Night at the Museum: Secret of the Tomb,26-Jun,8340.00,-0.10,379.00,113737491.00,28.00
Night at the Museum: Secret of the Tomb,3-Jul,9130.00,0.10,481.00,113746621.00,29.00
Love and Other Drugs,19-Nov,4162371.00,-,1759.00,4162371.00,0.00
Love and Other Drugs,26-Nov,12759706.00,2.07,5197.00,16922077.00,1.00
Love and Other Drugs,3-Dec,7726350.00,-0.39,3143.00,24648427.00,2.00
Love and Other Drugs,10-Dec,4440836.00,-0.43,1983.00,29089263.00,3.00
Love and Other Drugs,17-Dec,1650090.00,-0.63,6763.00,30739353.00,4.00
Love and Other Drugs,24-Dec,322006.00,-0.81,2236.00,31061359.00,5.00
Love and Other Drugs,31-Dec,331785.00,0.03,1896.00,31393144.00,6.00
Love and Other Drugs,7-Jan,422289.00,0.27,1992.00,31815433.00,7.00
Love and Other Drugs,14-Jan,241534.00,-0.43,1455.00,32056967.00,8.00
Love and Other Drugs,21-Jan,145629.00,-0.40,997.00,32202596.00,9.00
Love and Other Drugs,28-Jan,100865.00,-0.31,862.00,32303461.00,10.00
Love and Other Drugs,4-Feb,40353.00,-0.60,877.00,32343814.00,11.00
Love and Other Drugs,11-Feb,23191.00,-0.43,928.00,32367005.00,12.00
The Interview,19-Dec,1086286.00,-,3282.00,1086286.00,0.00
The Interview,26-Dec,2788925.00,1.57,7726.00,3875211.00,1.00
The Interview,2-Jan,1477176.00,-0.47,2542.00,5352387.00,2.00
The Interview,9-Jan,565647.00,-0.62,1150.00,5918034.00,3.00
The Interview,16-Jan,149327.00,-0.74,916.00,6067361.00,4.00
The Host,9-Mar,441490.00,-,6218.00,441490.00,1.00
The Host,16-Mar,345906.00,-0.22,5013.00,787396.00,2.00
The Host,23-Mar,381878.00,0.10,4063.00,1169274.00,3.00
The Host,30-Mar,398918.00,0.05,3439.00,1568192.00,4.00
The Host,6-Apr,238442.00,-0.40,2361.00,1806634.00,5.00
The Host,13-Apr,151922.00,-0.36,1809.00,1958556.00,6.00
The Host,20-Apr,76788.00,-0.50,984.00,2035344.00,7.00
The Host,27-Apr,65411.00,-0.15,1038.00,2100755.00,8.00
The Host,4-May,33272.00,-0.49,812.00,2134027.00,9.00
The Host,11-May,25225.00,-0.24,742.00,2159252.00,10.00
The Host,18-May,16387.00,-0.35,964.00,2175639.00,11.00
The Host,25-May,9687.00,-0.41,1076.00,2185326.00,12.00
The Host,1-Jun,5206.00,-0.46,578.00,2190532.00,13.00
The Host,8-Jun,3128.00,-0.40,447.00,2193660.00,14.00
The Host,15-Jun,3569.00,0.14,892.00,2197229.00,15.00
The Host,22-Jun,2876.00,-0.19,959.00,2200105.00,16.00
The Host,29-Jun,405.00,-0.86,203.00,2200510.00,17.00
The Host,6-Jul,1413.00,2.49,471.00,2201923.00,18.00
Knocked Up,1-Jun,46223940.00,-,16100.00,46223940.00,1.00
Knocked Up,8-Jun,29722875.00,-0.36,10335.00,75946815.00,2.00
Knocked Up,15-Jun,22399435.00,-0.25,7705.00,98346250.00,3.00
Knocked Up,22-Jun,16643180.00,-0.26,5821.00,114989430.00,4.00
Knocked Up,29-Jun,11877315.00,-0.29,5446.00,126866745.00,5.00
Knocked Up,6-Jul,7674025.00,-0.35,4480.00,134540770.00,6.00
Knocked Up,13-Jul,5865475.00,-0.24,3430.00,140406245.00,7.00
Knocked Up,20-Jul,3529105.00,-0.40,2740.00,143935350.00,8.00
Knocked Up,27-Jul,1845095.00,-0.48,2330.00,145780445.00,9.00
Knocked Up,3-Aug,750195.00,-0.59,2206.00,146530640.00,10.00
Knocked Up,10-Aug,479015.00,-0.36,1705.00,147009655.00,11.00
Knocked Up,17-Aug,458760.00,-0.04,1545.00,147468415.00,12.00
Knocked Up,24-Aug,391580.00,-0.15,1355.00,147859995.00,13.00
Knocked Up,31-Aug,375705.00,-0.04,1445.00,148235700.00,14.00
Knocked Up,7-Sep,245875.00,-0.35,995.00,148481575.00,15.00
Knocked Up,14-Sep,163570.00,-0.34,835.00,148645145.00,16.00
Knocked Up,21-Sep,116620.00,-0.29,890.00,148761765.00,17.00
Source Code,1-Apr,19568633.00,-,6609.00,19568633.00,1.00
Source Code,8-Apr,11120889.00,-0.43,3743.00,30689522.00,2.00
Source Code,15-Apr,8911722.00,-0.20,3485.00,39601244.00,3.00
Source Code,22-Apr,6776120.00,-0.24,2868.00,46377364.00,4.00
Source Code,29-Apr,3322784.00,-0.51,2020.00,49700148.00,5.00
Source Code,6-May,1696374.00,-0.49,1824.00,51396522.00,6.00
Source Code,13-May,1147312.00,-0.32,1833.00,52543834.00,7.00
Source Code,20-May,566654.00,-0.51,1503.00,53110488.00,8.00
Source Code,27-May,505194.00,-0.11,1690.00,53615682.00,9.00
Source Code,3-Jun,372824.00,-0.26,1295.00,53988506.00,10.00
Source Code,10-Jun,279346.00,-0.25,1126.00,54267852.00,11.00
Source Code,17-Jun,195583.00,-0.30,1215.00,54463435.00,12.00
Source Code,24-Jun,113963.00,-0.42,1075.00,54577398.00,13.00
Source Code,1-Jul,90482.00,-0.21,1371.00,54667880.00,14.00
Source Code,8-Jul,44347.00,-0.51,1082.00,54712227.00,15.00
Lawless,24-Aug,2142447.00,-,835.00,2142447.00,0.00
Lawless,31-Aug,15375972.00,6.18,5324.00,17518419.00,1.00
Lawless,7-Sep,8403335.00,-0.45,2678.00,25921754.00,2.00
Lawless,14-Sep,6269165.00,-0.25,2047.00,32190919.00,3.00
Lawless,21-Sep,3218721.00,-0.49,1231.00,35409640.00,4.00
Lawless,28-Sep,1265159.00,-0.61,842.00,36674799.00,5.00
Lawless,5-Oct,421654.00,-0.67,690.00,37096453.00,6.00
Lawless,12-Oct,81554.00,-0.81,284.00,37178007.00,7.00
Lawless,19-Oct,131092.00,0.61,712.00,37309099.00,8.00
Lawless,26-Oct,43766.00,-0.67,456.00,37352865.00,9.00
Lawless,2-Nov,18813.00,-0.57,538.00,37371678.00,10.00
Lawless,9-Nov,11870.00,-0.37,594.00,37383548.00,11.00
Lawless,16-Nov,8208.00,-0.31,746.00,37391756.00,12.00
Lawless,23-Nov,8371.00,0.02,761.00,37400127.00,13.00
Unfriended,17-Apr,18913765.00,-,6905.00,18913765.00,1.00
Unfriended,24-Apr,7629900.00,-0.60,2750.00,26543665.00,2.00
Unfriended,1-May,2987295.00,-0.61,1345.00,29530960.00,3.00
Unfriended,8-May,2006360.00,-0.33,1180.00,31537320.00,4.00
Unfriended,15-May,716410.00,-0.64,1090.00,32253730.00,5.00
Unfriended,22-May,228360.00,-0.68,955.00,32482090.00,6.00
American Reunion,6-Apr,29238725.00,-,9160.00,29238725.00,1.00
American Reunion,13-Apr,13805035.00,-0.53,4310.00,43043760.00,2.00
American Reunion,20-Apr,7520075.00,-0.46,2479.00,50563835.00,3.00
American Reunion,27-Apr,3919775.00,-0.48,1820.00,54483610.00,4.00
American Reunion,4-May,1134130.00,-0.71,1325.00,55617740.00,5.00
American Reunion,11-May,613310.00,-0.46,1177.00,56231050.00,6.00
American Reunion,18-May,361055.00,-0.41,1245.00,56592105.00,7.00
American Reunion,25-May,166730.00,-0.54,1010.00,56758835.00,8.00
The Pursuit of Happyness,15-Dec,38286895.00,-,13425.00,38286895.00,1.00
The Pursuit of Happyness,22-Dec,40762334.00,0.07,14238.00,79049229.00,2.00
The Pursuit of Happyness,29-Dec,32109327.00,-0.21,11188.00,111158556.00,3.00
The Pursuit of Happyness,5-Jan,16220394.00,-0.50,5359.00,127378950.00,4.00
The Pursuit of Happyness,12-Jan,12432117.00,-0.23,3923.00,139811067.00,5.00
The Pursuit of Happyness,19-Jan,8135475.00,-0.35,2653.00,147946542.00,6.00
The Pursuit of Happyness,26-Jan,6304106.00,-0.23,2345.00,154250648.00,7.00
The Pursuit of Happyness,2-Feb,3886427.00,-0.38,1740.00,158137075.00,8.00
The Pursuit of Happyness,9-Feb,3119345.00,-0.20,2306.00,161256420.00,9.00
The Pursuit of Happyness,16-Feb,1054291.00,-0.66,1528.00,162310711.00,10.00
The Pursuit of Happyness,23-Feb,364289.00,-0.65,1269.00,162675000.00,11.00
Frantz,10-Mar,4195.00,-,2098.00,4195.00,0.00
Frantz,17-Mar,28046.00,5.69,14023.00,32241.00,1.00
Frantz,24-Mar,66970.00,1.39,6697.00,99211.00,2.00
Frantz,31-Mar,113187.00,0.69,3059.00,212398.00,3.00
Frantz,7-Apr,222260.00,0.96,2710.00,434385.00,4.00
Frantz,14-Apr,215949.00,-0.03,2037.00,650607.00,5.00
Frantz,21-Apr,113278.00,-0.48,1552.00,763885.00,6.00
Frantz,28-Apr,61674.00,-0.46,1312.00,825559.00,7.00
Frantz,5-May,18499.00,-0.70,771.00,844058.00,8.00
Frantz,12-May,11263.00,-0.39,751.00,855321.00,9.00
Frantz,19-May,5914.00,-0.48,739.00,861235.00,10.00
Frantz,26-May,8160.00,0.38,1166.00,869395.00,11.00
Frantz,2-Jun,5305.00,-0.35,1061.00,874700.00,12.00
Frantz,9-Jun,5419.00,0.02,1355.00,880119.00,13.00
Frantz,16-Jun,764.00,-0.86,764.00,880883.00,14.00
Gran Torino,12-Dec,391639.00,-,65273.00,391639.00,1.00
Gran Torino,19-Dec,1506404.00,2.85,17933.00,1898043.00,2.00
Gran Torino,26-Dec,4986088.00,2.31,59358.00,6884131.00,3.00
